movie_id,title,year,certificate,runtime,genre,gross_us_canada,idx
457430,El laberinto del fauno,2006,R,118,Teen Fantasy,37646380,150
457430,El laberinto del fauno,2006,R,118,Tragedy,37646380,150
457430,El laberinto del fauno,2006,R,118,Drama,37646380,150
457430,El laberinto del fauno,2006,R,118,Fantasy,37646380,150
457430,El laberinto del fauno,2006,R,118,War,37646380,150
266697,Kill Bill: Vol. 1,2003,R,111,Kung Fu,70099045,151
266697,Kill Bill: Vol. 1,2003,R,111,Martial Arts,70099045,151
266697,Kill Bill: Vol. 1,2003,R,111,One-Person Army Action,70099045,151
266697,Kill Bill: Vol. 1,2003,R,111,Action,70099045,151
266697,Kill Bill: Vol. 1,2003,R,111,Crime,70099045,151
266697,Kill Bill: Vol. 1,2003,R,111,Thriller,70099045,151
268978,A Beautiful Mind,2001,PG-13,135,Docudrama,170742341,152
268978,A Beautiful Mind,2001,PG-13,135,Period Drama,170742341,152
268978,A Beautiful Mind,2001,PG-13,135,Psychological Drama,170742341,152
268978,A Beautiful Mind,2001,PG-13,135,Biography,170742341,152
268978,A Beautiful Mind,2001,PG-13,135,Drama,170742341,152
268978,A Beautiful Mind,2001,PG-13,135,Mystery,170742341,152
1392214,Prisoners,2013,R,153,Psychological Thriller,61002302,153
1392214,Prisoners,2013,R,153,Suspense Mystery,61002302,153
1392214,Prisoners,2013,R,153,Crime,61002302,153
1392214,Prisoners,2013,R,153,Drama,61002302,153
1392214,Prisoners,2013,R,153,Mystery,61002302,153
1392214,Prisoners,2013,R,153,Thriller,61002302,153
40897,The Treasure of the Sierra Madre,1948,Approved,126,Tragedy,5014000,154
40897,The Treasure of the Sierra Madre,1948,Approved,126,Adventure,5014000,154
40897,The Treasure of the Sierra Madre,1948,Approved,126,Drama,5014000,154
40897,The Treasure of the Sierra Madre,1948,Approved,126,Western,5014000,154
266543,Finding Nemo,2003,G,100,Animal Adventure,380843261,155
266543,Finding Nemo,2003,G,100,Buddy Comedy,380843261,155
266543,Finding Nemo,2003,G,100,Computer Animation,380843261,155
266543,Finding Nemo,2003,G,100,Quest,380843261,155
266543,Finding Nemo,2003,G,100,Sea Adventure,380843261,155
266543,Finding Nemo,2003,G,100,Adventure,380843261,155
266543,Finding Nemo,2003,G,100,Animation,380843261,155
266543,Finding Nemo,2003,G,100,Comedy,380843261,155
266543,Finding Nemo,2003,G,100,Family,380843261,155
347149,Hauru no ugoku shiro,2004,PG,119,Adventure Epic,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Anime,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Hand-Drawn Animation,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Supernatural Fantasy,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Adventure,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Animation,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Family,9173958,156
347149,Hauru no ugoku shiro,2004,PG,119,Fantasy,9173958,156
55630,Yôjinbô,1961,Not Rated,110,One-Person Army Action,46808,157
55630,Yôjinbô,1961,Not Rated,110,Period Drama,46808,157
55630,Yôjinbô,1961,Not Rated,110,Samurai,46808,157
55630,Yôjinbô,1961,Not Rated,110,Action,46808,157
55630,Yôjinbô,1961,Not Rated,110,Drama,46808,157
55630,Yôjinbô,1961,Not Rated,110,Thriller,46808,157
346336,La meglio gioventù,2003,R,374,Epic,274024,158
346336,La meglio gioventù,2003,R,374,Drama,274024,158
346336,La meglio gioventù,2003,R,374,Romance,274024,158
57115,The Great Escape,1963,Approved,172,Epic,,159
57115,The Great Escape,1963,Approved,172,Period Drama,,159
57115,The Great Escape,1963,Approved,172,Prison Drama,,159
57115,The Great Escape,1963,Approved,172,War Epic,,159
57115,The Great Escape,1963,Approved,172,Adventure,,159
57115,The Great Escape,1963,Approved,172,Drama,,159
57115,The Great Escape,1963,Approved,172,Thriller,,159
57115,The Great Escape,1963,Approved,172,War,,159
71853,Monty Python and the Holy Grail,1975,PG,91,Farce,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Parody,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Quest,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Satire,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Sketch Comedy,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Slapstick,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Sword & Sorcery,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Adventure,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Comedy,2562392,160
71853,Monty Python and the Holy Grail,1975,PG,91,Fantasy,2562392,160
80678,The Elephant Man,1980,PG,124,Docudrama,26010864,161
80678,The Elephant Man,1980,PG,124,Period Drama,26010864,161
80678,The Elephant Man,1980,PG,124,Tragedy,26010864,161
80678,The Elephant Man,1980,PG,124,Biography,26010864,161
80678,The Elephant Man,1980,PG,124,Drama,26010864,161
4729430,Klaus,2019,PG,96,Hand-Drawn Animation,,162
4729430,Klaus,2019,PG,96,Holiday Animation,,162
4729430,Klaus,2019,PG,96,Holiday Comedy,,162
4729430,Klaus,2019,PG,96,Holiday Family,,162
4729430,Klaus,2019,PG,96,Adventure,,162
4729430,Klaus,2019,PG,96,Animation,,162
4729430,Klaus,2019,PG,96,Comedy,,162
4729430,Klaus,2019,PG,96,Family,,162
4729430,Klaus,2019,PG,96,Fantasy,,162
4729430,Klaus,2019,PG,96,Holiday,,162
46912,Dial M for Murder,1954,PG,105,Crime,24845,163
46912,Dial M for Murder,1954,PG,105,Drama,24845,163
46912,Dial M for Murder,1954,PG,105,Mystery,24845,163
46912,Dial M for Murder,1954,PG,105,Thriller,24845,163
31381,Gone with the Wind,1939,G,238,Costume Drama,200882193,164
31381,Gone with the Wind,1939,G,238,Epic,200882193,164
31381,Gone with the Wind,1939,G,238,Period Drama,200882193,164
31381,Gone with the Wind,1939,G,238,Romantic Epic,200882193,164
31381,Gone with the Wind,1939,G,238,Tragic Romance,200882193,164
31381,Gone with the Wind,1939,G,238,War Epic,200882193,164
31381,Gone with the Wind,1939,G,238,Drama,200882193,164
31381,Gone with the Wind,1939,G,238,Romance,200882193,164
31381,Gone with the Wind,1939,G,238,War,200882193,164
1305806,El secreto de sus ojos,2009,R,129,Dark Romance,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Erotic Thriller,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Legal Thriller,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Period Drama,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Psychological Drama,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Psychological Thriller,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Suspense Mystery,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Tragedy,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Whodunnit,6391436,165
1305806,El secreto de sus ojos,2009,R,129,Drama,6391436,165
71315,Chinatown,1974,R,130,Conspiracy Thriller,29200000,166
71315,Chinatown,1974,R,130,Hard-boiled Detective,29200000,166
71315,Chinatown,1974,R,130,Period Drama,29200000,166
71315,Chinatown,1974,R,130,Psychological Drama,29200000,166
71315,Chinatown,1974,R,130,Psychological Thriller,29200000,166
71315,Chinatown,1974,R,130,Tragedy,29200000,166
71315,Chinatown,1974,R,130,Drama,29200000,166
71315,Chinatown,1974,R,130,Mystery,29200000,166
71315,Chinatown,1974,R,130,Thriller,29200000,166
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Dark Comedy,3753929,167
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Farce,3753929,167
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Gangster,3753929,167
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Heist,3753929,167
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Comedy,3753929,167
120735,"Lock, Stock and Two Smoking Barrels",1998,R,107,Crime,3753929,167
434409,V for Vendetta,2005,R,132,Action Epic,70511035,168
434409,V for Vendetta,2005,R,132,Dystopian Sci-Fi,70511035,168
434409,V for Vendetta,2005,R,132,Epic,70511035,168
434409,V for Vendetta,2005,R,132,Political Drama,70511035,168
434409,V for Vendetta,2005,R,132,Political Thriller,70511035,168
434409,V for Vendetta,2005,R,132,Superhero,70511035,168
434409,V for Vendetta,2005,R,132,Action,70511035,168
434409,V for Vendetta,2005,R,132,Drama,70511035,168
434409,V for Vendetta,2005,R,132,Sci-Fi,70511035,168
434409,V for Vendetta,2005,R,132,Thriller,70511035,168
42876,Rashômon,1950,Not Rated,88,Period Drama,46808,169
42876,Rashômon,1950,Not Rated,88,Crime,46808,169
42876,Rashômon,1950,Not Rated,88,Drama,46808,169
42876,Rashômon,1950,Not Rated,88,Mystery,46808,169
2096673,Inside Out,2015,PG,95,Coming-of-Age,356461711,170
2096673,Inside Out,2015,PG,95,Computer Animation,356461711,170
2096673,Inside Out,2015,PG,95,Farce,356461711,170
2096673,Inside Out,2015,PG,95,High-Concept Comedy,356461711,170
2096673,Inside Out,2015,PG,95,Psychological Drama,356461711,170
2096673,Inside Out,2015,PG,95,Adventure,356461711,170
2096673,Inside Out,2015,PG,95,Animation,356461711,170
2096673,Inside Out,2015,PG,95,Comedy,356461711,170
2096673,Inside Out,2015,PG,95,Drama,356461711,170
2096673,Inside Out,2015,PG,95,Family,356461711,170
5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,115,Dark Comedy,54513740,171
5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,115,Satire,54513740,171
5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,115,Comedy,54513740,171
5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,115,Crime,54513740,171
5027774,"Three Billboards Outside Ebbing, Missouri",2017,R,115,Drama,54513740,171
264464,Catch Me If You Can,2002,PG-13,141,Caper,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Coming-of-Age,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Docudrama,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Globetrotting Adventure,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Period Drama,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,True Crime,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Biography,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Crime,164615351,172
264464,Catch Me If You Can,2002,PG-13,141,Drama,164615351,172
117951,Trainspotting,1996,R,93,Dark Comedy,16491080,173
117951,Trainspotting,1996,R,93,Drug Crime,16491080,173
117951,Trainspotting,1996,R,93,Psychological Drama,16491080,173
117951,Trainspotting,1996,R,93,Crime,16491080,173
117951,Trainspotting,1996,R,93,Drama,16491080,173
50212,The Bridge on the River Kwai,1957,PG,161,Jungle Adventure,27200000,174
50212,The Bridge on the River Kwai,1957,PG,161,War Epic,27200000,174
50212,The Bridge on the River Kwai,1957,PG,161,Adventure,27200000,174
50212,The Bridge on the River Kwai,1957,PG,161,Drama,27200000,174
50212,The Bridge on the River Kwai,1957,PG,161,War,27200000,174
81398,Raging Bull,1980,R,129,Boxing,23383987,175
81398,Raging Bull,1980,R,129,Docudrama,23383987,175
81398,Raging Bull,1980,R,129,Period Drama,23383987,175
81398,Raging Bull,1980,R,129,Biography,23383987,175
81398,Raging Bull,1980,R,129,Drama,23383987,175
81398,Raging Bull,1980,R,129,Sport,23383987,175
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Action Epic,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Dark Fantasy,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Fantasy Epic,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Teen Adventure,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Teen Fantasy,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Tragedy,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Adventure,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Family,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Fantasy,381447587,176
1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,130,Mystery,381447587,176
116282,Fargo,1996,R,98,Cop Drama,24611975,177
116282,Fargo,1996,R,98,Dark Comedy,24611975,177
116282,Fargo,1996,R,98,Police Procedural,24611975,177
116282,Fargo,1996,R,98,Tragedy,24611975,177
116282,Fargo,1996,R,98,Crime,24611975,177
116282,Fargo,1996,R,98,Drama,24611975,177
116282,Fargo,1996,R,98,Thriller,24611975,177
29623480,The Wild Robot,2024,PG,102,Animal Adventure,143901945,178
29623480,The Wild Robot,2024,PG,102,Artificial Intelligence,143901945,178
29623480,The Wild Robot,2024,PG,102,Computer Animation,143901945,178
29623480,The Wild Robot,2024,PG,102,Survival,143901945,178
29623480,The Wild Robot,2024,PG,102,Adventure,143901945,178
29623480,The Wild Robot,2024,PG,102,Animation,143901945,178
29623480,The Wild Robot,2024,PG,102,Family,143901945,178
29623480,The Wild Robot,2024,PG,102,Sci-Fi,143901945,178
1291584,Warrior,2011,PG-13,140,Boxing,13657115,179
1291584,Warrior,2011,PG-13,140,Action,13657115,179
1291584,Warrior,2011,PG-13,140,Drama,13657115,179
1291584,Warrior,2011,PG-13,140,Sport,13657115,179
97165,Dead Poets Society,1989,PG,128,Coming-of-Age,95860116,180
97165,Dead Poets Society,1989,PG,128,Teen Drama,95860116,180
97165,Dead Poets Society,1989,PG,128,Comedy,95860116,180
97165,Dead Poets Society,1989,PG,128,Drama,95860116,180
405159,Million Dollar Baby,2004,PG-13,132,Boxing,100492203,181
405159,Million Dollar Baby,2004,PG-13,132,Psychological Drama,100492203,181
405159,Million Dollar Baby,2004,PG-13,132,Tragedy,100492203,181
405159,Million Dollar Baby,2004,PG-13,132,Drama,100492203,181
405159,Million Dollar Baby,2004,PG-13,132,Sport,100492203,181
52618,Ben-Hur,1959,G,212,Adventure Epic,74432704,182
52618,Ben-Hur,1959,G,212,Epic,74432704,182
52618,Ben-Hur,1959,G,212,Period Drama,74432704,182
52618,Ben-Hur,1959,G,212,Sword & Sandal,74432704,182
52618,Ben-Hur,1959,G,212,Adventure,74432704,182
52618,Ben-Hur,1959,G,212,Drama,74432704,182
1205489,Gran Torino,2008,R,116,Dark Comedy,148095302,183
1205489,Gran Torino,2008,R,116,Psychological Drama,148095302,183
1205489,Gran Torino,2008,R,116,Drama,148095302,183
1392190,Mad Max: Fury Road,2015,R,120,Action Epic,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Adventure Epic,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Car Action,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Desert Adventure,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Dystopian Sci-Fi,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Epic,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Quest,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Road Trip,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Action,154280290,184
1392190,Mad Max: Fury Road,2015,R,120,Adventure,154280290,184
72684,Barry Lyndon,1975,PG,185,Adventure Epic,,185
72684,Barry Lyndon,1975,PG,185,Costume Drama,,185
72684,Barry Lyndon,1975,PG,185,Dark Comedy,,185
72684,Barry Lyndon,1975,PG,185,Epic,,185
72684,Barry Lyndon,1975,PG,185,Globetrotting Adventure,,185
72684,Barry Lyndon,1975,PG,185,Period Drama,,185
72684,Barry Lyndon,1975,PG,185,Political Drama,,185
72684,Barry Lyndon,1975,PG,185,Psychological Drama,,185
72684,Barry Lyndon,1975,PG,185,Tragedy,,185
72684,Barry Lyndon,1975,PG,185,Adventure,,185
96283,Tonari no Totoro,1988,G,86,Anime,2250213,186
96283,Tonari no Totoro,1988,G,86,Fairy Tale,2250213,186
96283,Tonari no Totoro,1988,G,86,Hand-Drawn Animation,2250213,186
96283,Tonari no Totoro,1988,G,86,Iyashikei,2250213,186
96283,Tonari no Totoro,1988,G,86,Adventure,2250213,186
96283,Tonari no Totoro,1988,G,86,Animation,2250213,186
96283,Tonari no Totoro,1988,G,86,Comedy,2250213,186
96283,Tonari no Totoro,1988,G,86,Family,2250213,186
96283,Tonari no Totoro,1988,G,86,Fantasy,2250213,186
118849,Bacheha-ye aseman,1997,PG,89,Drama,933933,187
118849,Bacheha-ye aseman,1997,PG,89,Family,933933,187
118849,Bacheha-ye aseman,1997,PG,89,Sport,933933,187
2119532,Hacksaw Ridge,2016,R,139,Docudrama,67209615,188
2119532,Hacksaw Ridge,2016,R,139,Epic,67209615,188
2119532,Hacksaw Ridge,2016,R,139,Period Drama,67209615,188
2119532,Hacksaw Ridge,2016,R,139,War Epic,67209615,188
2119532,Hacksaw Ridge,2016,R,139,Biography,67209615,188
2119532,Hacksaw Ridge,2016,R,139,Drama,67209615,188
2119532,Hacksaw Ridge,2016,R,139,History,67209615,188
2119532,Hacksaw Ridge,2016,R,139,War,67209615,188
2278388,The Grand Budapest Hotel,2014,R,99,Quirky Comedy,59301324,189
2278388,The Grand Budapest Hotel,2014,R,99,Comedy,59301324,189
2278388,The Grand Budapest Hotel,2014,R,99,Drama,59301324,189
2024544,12 Years a Slave,2013,R,134,Costume Drama,56671993,190
2024544,12 Years a Slave,2013,R,134,Docudrama,56671993,190
2024544,12 Years a Slave,2013,R,134,Epic,56671993,190
2024544,12 Years a Slave,2013,R,134,Period Drama,56671993,190
2024544,12 Years a Slave,2013,R,134,Psychological Drama,56671993,190
2024544,12 Years a Slave,2013,R,134,Tragedy,56671993,190
2024544,12 Years a Slave,2013,R,134,Biography,56671993,190
2024544,12 Years a Slave,2013,R,134,Drama,56671993,190
2024544,12 Years a Slave,2013,R,134,History,56671993,190
112471,Before Sunrise,1995,R,101,Comedy,5535405,191
112471,Before Sunrise,1995,R,101,Drama,5535405,191
112471,Before Sunrise,1995,R,101,Romance,5535405,191
10872600,Spider-Man: No Way Home,2021,PG-13,148,Superhero,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Supernatural Fantasy,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Urban Adventure,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Action,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Adventure,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Fantasy,814866759,192
10872600,Spider-Man: No Way Home,2021,PG-13,148,Sci-Fi,814866759,192
83658,Blade Runner,1982,R,117,Artificial Intelligence,32914489,193
83658,Blade Runner,1982,R,117,Cyber Thriller,32914489,193
83658,Blade Runner,1982,R,117,Cyberpunk,32914489,193
83658,Blade Runner,1982,R,117,Dystopian Sci-Fi,32914489,193
83658,Blade Runner,1982,R,117,Action,32914489,193
83658,Blade Runner,1982,R,117,Drama,32914489,193
83658,Blade Runner,1982,R,117,Sci-Fi,32914489,193
83658,Blade Runner,1982,R,117,Thriller,32914489,193
353969,Salinui chueok,2003,Not Rated,132,Dark Comedy,15357,194
353969,Salinui chueok,2003,Not Rated,132,Police Procedural,15357,194
353969,Salinui chueok,2003,Not Rated,132,Serial Killer,15357,194
353969,Salinui chueok,2003,Not Rated,132,True Crime,15357,194
353969,Salinui chueok,2003,Not Rated,132,Crime,15357,194
353969,Salinui chueok,2003,Not Rated,132,Drama,15357,194
353969,Salinui chueok,2003,Not Rated,132,Mystery,15357,194
353969,Salinui chueok,2003,Not Rated,132,Thriller,15357,194
382932,Ratatouille,2007,G,111,Animal Adventure,206445654,195
382932,Ratatouille,2007,G,111,Buddy Comedy,206445654,195
382932,Ratatouille,2007,G,111,Computer Animation,206445654,195
382932,Ratatouille,2007,G,111,Satire,206445654,195
382932,Ratatouille,2007,G,111,Adventure,206445654,195
382932,Ratatouille,2007,G,111,Animation,206445654,195
382932,Ratatouille,2007,G,111,Comedy,206445654,195
382932,Ratatouille,2007,G,111,Family,206445654,195
382932,Ratatouille,2007,G,111,Fantasy,206445654,195
2267998,Gone Girl,2014,R,149,Erotic Thriller,167767189,196
2267998,Gone Girl,2014,R,149,Psychological Drama,167767189,196
2267998,Gone Girl,2014,R,149,Psychological Thriller,167767189,196
2267998,Gone Girl,2014,R,149,Suspense Mystery,167767189,196
2267998,Gone Girl,2014,R,149,Tragedy,167767189,196
2267998,Gone Girl,2014,R,149,Whodunnit,167767189,196
2267998,Gone Girl,2014,R,149,Drama,167767189,196
2267998,Gone Girl,2014,R,149,Mystery,167767189,196
2267998,Gone Girl,2014,R,149,Thriller,167767189,196
892769,How to Train Your Dragon,2010,PG,98,Action Epic,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Computer Animation,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Sword & Sorcery,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Teen Adventure,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Teen Fantasy,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Action,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Adventure,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Animation,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Family,217581231,197
892769,How to Train Your Dragon,2010,PG,98,Fantasy,217581231,197
198781,"Monsters, Inc.",2001,G,92,Buddy Comedy,290642256,198
198781,"Monsters, Inc.",2001,G,92,Computer Animation,290642256,198
198781,"Monsters, Inc.",2001,G,92,Farce,290642256,198
198781,"Monsters, Inc.",2001,G,92,Satire,290642256,198
198781,"Monsters, Inc.",2001,G,92,Supernatural Fantasy,290642256,198
198781,"Monsters, Inc.",2001,G,92,Urban Adventure,290642256,198
198781,"Monsters, Inc.",2001,G,92,Adventure,290642256,198
198781,"Monsters, Inc.",2001,G,92,Animation,290642256,198
198781,"Monsters, Inc.",2001,G,92,Comedy,290642256,198
198781,"Monsters, Inc.",2001,G,92,Family,290642256,198
73195,Jaws,1975,PG,124,Monster Horror,280080815,199
73195,Jaws,1975,PG,124,Sea Adventure,280080815,199
73195,Jaws,1975,PG,124,Survival,280080815,199
73195,Jaws,1975,PG,124,Adventure,280080815,199
73195,Jaws,1975,PG,124,Holiday,280080815,199
73195,Jaws,1975,PG,124,Horror,280080815,199
73195,Jaws,1975,PG,124,Thriller,280080815,199
107207,In the Name of the Father,1993,R,133,Docudrama,25096862,200
107207,In the Name of the Father,1993,R,133,Legal Drama,25096862,200
107207,In the Name of the Father,1993,R,133,Period Drama,25096862,200
107207,In the Name of the Father,1993,R,133,Prison Drama,25096862,200
107207,In the Name of the Father,1993,R,133,Tragedy,25096862,200
107207,In the Name of the Father,1993,R,133,True Crime,25096862,200
107207,In the Name of the Father,1993,R,133,Biography,25096862,200
107207,In the Name of the Father,1993,R,133,Crime,25096862,200
107207,In the Name of the Father,1993,R,133,Drama,25096862,200
3011894,Relatos salvajes,2014,R,122,Dark Comedy,3106530,201
3011894,Relatos salvajes,2014,R,122,Comedy,3106530,201
3011894,Relatos salvajes,2014,R,122,Drama,3106530,201
3011894,Relatos salvajes,2014,R,122,Thriller,3106530,201
15864,The Gold Rush,1925,Approved,95,Farce,,202
15864,The Gold Rush,1925,Approved,95,Feel-Good Romance,,202
15864,The Gold Rush,1925,Approved,95,Romantic Comedy,,202
15864,The Gold Rush,1925,Approved,95,Satire,,202
15864,The Gold Rush,1925,Approved,95,Slapstick,,202
15864,The Gold Rush,1925,Approved,95,Adventure,,202
15864,The Gold Rush,1925,Approved,95,Comedy,,202
15864,The Gold Rush,1925,Approved,95,Drama,,202
15864,The Gold Rush,1925,Approved,95,Romance,,202
15864,The Gold Rush,1925,Approved,95,Western,,202
1950186,Ford v Ferrari,2019,PG-13,152,Car Action,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Docudrama,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Motorsport,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Period Drama,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Action,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Biography,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Drama,117624357,203
1950186,Ford v Ferrari,2019,PG-13,152,Sport,117624357,203
15324,Sherlock Jr.,1924,Passed,45,Bumbling Detective,,204
15324,Sherlock Jr.,1924,Passed,45,Farce,,204
15324,Sherlock Jr.,1924,Passed,45,Feel-Good Romance,,204
15324,Sherlock Jr.,1924,Passed,45,Romantic Comedy,,204
15324,Sherlock Jr.,1924,Passed,45,Slapstick,,204
15324,Sherlock Jr.,1924,Passed,45,Action,,204
15324,Sherlock Jr.,1924,Passed,45,Comedy,,204
15324,Sherlock Jr.,1924,Passed,45,Romance,,204
978762,Mary and Max.,2009,Not Rated,92,Adult Animation,,205
978762,Mary and Max.,2009,Not Rated,92,Coming-of-Age,,205
978762,Mary and Max.,2009,Not Rated,92,Dark Comedy,,205
978762,Mary and Max.,2009,Not Rated,92,Psychological Drama,,205
978762,Mary and Max.,2009,Not Rated,92,Stop Motion Animation,,205
978762,Mary and Max.,2009,Not Rated,92,Animation,,205
978762,Mary and Max.,2009,Not Rated,92,Comedy,,205
978762,Mary and Max.,2009,Not Rated,92,Drama,,205
77416,The Deer Hunter,1978,R,183,Epic,48979328,206
77416,The Deer Hunter,1978,R,183,War Epic,48979328,206
77416,The Deer Hunter,1978,R,183,Drama,48979328,206
77416,The Deer Hunter,1978,R,183,War,48979328,206
17925,The General,1926,Passed,78,Farce,,207
17925,The General,1926,Passed,78,Slapstick,,207
17925,The General,1926,Passed,78,Action,,207
17925,The General,1926,Passed,78,Adventure,,207
17925,The General,1926,Passed,78,Comedy,,207
17925,The General,1926,Passed,78,Drama,,207
17925,The General,1926,Passed,78,War,,207
46268,Le salaire de la peur,1953,Not Rated,156,Psychological Drama,21228,208
46268,Le salaire de la peur,1953,Not Rated,156,Survival,21228,208
46268,Le salaire de la peur,1953,Not Rated,156,Adventure,21228,208
46268,Le salaire de la peur,1953,Not Rated,156,Drama,21228,208
46268,Le salaire de la peur,1953,Not Rated,156,Thriller,21228,208
31679,Mr. Smith Goes to Washington,1939,Approved,129,Political Drama,144738,209
31679,Mr. Smith Goes to Washington,1939,Approved,129,Comedy,144738,209
31679,Mr. Smith Goes to Washington,1939,Approved,129,Drama,144738,209
3315342,Logan,2017,R,137,Dystopian Sci-Fi,226277068,210
3315342,Logan,2017,R,137,Road Trip,226277068,210
3315342,Logan,2017,R,137,Superhero,226277068,210
3315342,Logan,2017,R,137,Action,226277068,210
3315342,Logan,2017,R,137,Drama,226277068,210
3315342,Logan,2017,R,137,Sci-Fi,226277068,210
3315342,Logan,2017,R,137,Thriller,226277068,210
47296,On the Waterfront,1954,Approved,108,Legal Drama,,211
47296,On the Waterfront,1954,Approved,108,Legal Thriller,,211
47296,On the Waterfront,1954,Approved,108,Tragedy,,211
47296,On the Waterfront,1954,Approved,108,Crime,,211
47296,On the Waterfront,1954,Approved,108,Drama,,211
47296,On the Waterfront,1954,Approved,108,Thriller,,211
75148,Rocky,1976,PG,120,Boxing,117235147,212
75148,Rocky,1976,PG,120,Drama,117235147,212
75148,Rocky,1976,PG,120,Sport,117235147,212
50986,Smultronstället,1957,Not Rated,92,Psychological Drama,,213
50986,Smultronstället,1957,Not Rated,92,Drama,,213
50986,Smultronstället,1957,Not Rated,92,Romance,,213
46438,Tôkyô monogatari,1953,Not Rated,137,Psychological Drama,,214
46438,Tôkyô monogatari,1953,Not Rated,137,Drama,,214
41959,The Third Man,1949,Approved,104,Film Noir,1067364,215
